nameofissuer,titleofclass,cusip,value,sshprnamt,sshprnamttype,investmentdiscretion,sole,shared,none,cik,reportcalendarorquarter,submissiontype,isamendment,filer,signaturedate,ticker
KINIKSA PHARMACEUTICALS LTD,COM CL A,G5269C101,34687,2240779,SH,SOLE,2240779,0,0,0001544773,03-31-2020,13F-HR,false,Consonance Capital Management LP,05-10-2020,KNSA
KRYSTAL BIOTECH INC,COM,501147102,28304,654586,SH,SOLE,654586,0,0,0001544773,03-31-2020,13F-HR,false,Consonance Capital Management LP,05-10-2020,KRYS
LIMINAL BIOSCIENCES INC,COM,53272L103,21980,3287311,SH,SOLE,3287311,0,0,0001544773,03-31-2020,13F-HR,false,Consonance Capital Management LP,05-10-2020,LMNL
OMEROS CORP,COM,682143102,59896,4479872,SH,SOLE,4479872,0,0,0001544773,03-31-2020,13F-HR,false,Consonance Capital Management LP,05-10-2020,OMER
OVID THERAPEUTICS INC,COM,690469101,7691,2580878,SH,SOLE,2580878,0,0,0001544773,03-31-2020,13F-HR,false,Consonance Capital Management LP,05-10-2020,OVID
OXFORD IMMUNOTEC GLOBAL PLC,ORD SHS,G6855A103,11524,1244460,SH,SOLE,1244460,0,0,0001544773,03-31-2020,13F-HR,false,Consonance Capital Management LP,05-10-2020,OXFD
PRINCIPIA BIOPHARMA INC,COM,74257L108,40955,689718,SH,SOLE,689718,0,0,0001544773,03-31-2020,13F-HR,false,Consonance Capital Management LP,05-10-2020,
RETROPHIN INC,COM,761299106,33767,2314421,SH,SOLE,2314421,0,0,0001544773,03-31-2020,13F-HR,false,Consonance Capital Management LP,05-10-2020,RTRX
SAREPTA THERAPEUTICS INC,COM,803607100,80522,823165,SH,SOLE,823165,0,0,0001544773,03-31-2020,13F-HR,false,Consonance Capital Management LP,05-10-2020,SRPT
UNIQURE NV,SHS,N90064101,48999,1032636,SH,SOLE,1032636,0,0,0001544773,03-31-2020,13F-HR,false,Consonance Capital Management LP,05-10-2020,QURE
UNITED THERAPEUTICS CORP DEL,COM,91307C102,128048,1350360,SH,SOLE,1350360,0,0,0001544773,03-31-2020,13F-HR,false,Consonance Capital Management LP,05-10-2020,UTHR
XENON PHARMACEUTICALS INC,COM,98420N105,22449,1979669,SH,SOLE,1979669,0,0,0001544773,03-31-2020,13F-HR,false,Consonance Capital Management LP,05-10-2020,XENE
