nameofissuer,titleofclass,cusip,value,sshprnamt,sshprnamttype,investmentdiscretion,sole,shared,none,cik,reportcalendarorquarter,submissiontype,isamendment,filer,signaturedate,ticker
"Dicerna Pharmaceuticals, Inc.",COM,253031108,3031,119335,SH,SOLE,119335,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,DRNA
Exact Sciences Corporation,COM,30063P105,160503,1846139,SH,SOLE,1846139,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,EXAS
"Evofem Biosciences, Inc.",COM,30048L104,4033,1425000,SH,SOLE,1425000,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,EVFM
"Frequency Therapeutics, Inc.",COM,35803L108,21988,945719,SH,SOLE,945719,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,FREQ
"Forma Therapeutics Holdings, Inc.",SHS,34633R104,92980,2000000,SH,SOLE,2000000,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,FMTX
"Fulgent Genetics, Inc.",COM,359664109,9111,569444,SH,SOLE,569444,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,FLGT
Galapagos NV,SPON ADR,36315X101,2579,13072,SH,SOLE,13072,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,GLPG
Galmed Pharmaceuticals Ltd.,SHS,M47238106,1031,215594,SH,SOLE,215594,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,GLMD
Gamida Cell Ltd.,SHS,M47364100,3047,666666,SH,SOLE,666666,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,GMDA
Genfit SA,ADS,372279109,156,28396,SH,SOLE,28396,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,GNFTF
"Global Blood Therapeutics, Inc.",COM,37890U108,2967,47000,SH,SOLE,47000,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,GBT
GW Pharmaceuticals plc,ADS,36197T103,22709,185045,SH,SOLE,185045,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,GWPH
"Heron Therapeutics, Inc.",COM,427746102,88526,6018104,SH,SOLE,6018104,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,HRTX
HOOKIPA Pharma Inc.,COM,43906K100,8140,700481,SH,SOLE,700481,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,HOOK
Horizon Therapeutics Public Ltd Co,SHS,G46188101,11116,200000,SH,SOLE,200000,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,HZNP
"Idera Pharmaceuticals, Inc.",COM PAR,45168K405,8250,4608786,SH,SOLE,4608786,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,IDRA
"IGM Biosciences, Inc.",COM,449585108,229528,3144223,SH,SOLE,3144223,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,IGMS
"Immunomedics, Inc.",COM,452907108,11695,330000,SH,SOLE,330000,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,IMMU
Incyte Corporation,COM,45337C102,3326944,31999081,SH,SOLE,31999081,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,INCY
"Infinity Pharmaceuticals, Inc.",COM,45665G303,525,580400,SH,SOLE,580400,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,INFI
Inflarx N.V.,COM,N44821101,4859,1058555,SH,SOLE,1058555,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,IFRX
Insmed Incorporated,COM PAR $.01,457669307,83319,3025384,SH,SOLE,3025384,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,INSM
"Intellia Therapeutics, Inc.",COM,45826J105,2702,128538,SH,SOLE,128538,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,NTLA
Invitae Corporation,COM,46185L103,358966,11850962,SH,SOLE,11850962,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,NVTA
"IVERIC bio, Inc.",COM,46583P102,8341,1635501,SH,SOLE,1635501,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,ISEE
"Karuna Therapeutics, Inc.",COM,48576A100,9137,81976,SH,SOLE,81976,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,KRTX
"Kezar Life Sciences, Inc.",COM,49372L100,3108,600000,SH,SOLE,600000,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,KZR
"Kiniksa Pharmaceuticals, Ltd.",COM CL A,G5269C101,71333,2799577,SH,SOLE,2799577,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,KNSA
Kodiak Sciences Inc.,COM,50015M109,626414,11574538,SH,SOLE,11574538,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,KOD
"Krystal Biotech, Inc.",COM,501147102,33866,817631,SH,SOLE,817631,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,KRYS
"Leap Therapeutics, Inc.",COM,52187K101,2045,978454,SH,SOLE,978454,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,LPTX
Legend Biotech Corporation,SPONSORED ADS,52490G102,5746,135000,SH,SOLE,135000,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,LEGN
"Madrigal Pharmaceuticals, Inc.",COM,558868105,169786,1499212,SH,SOLE,1499212,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,MDGL
"Marker Therapeutics, Inc.",COM,57055L107,498,240505,SH,SOLE,240505,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,
"Matinas BioPharma Holdings, Inc.",COM,576810105,1620,2096375,SH,SOLE,2096375,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,MTNB
Merus N.V.,COM,N5749R100,32783,2037469,SH,SOLE,2037469,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,MRUS
"Mirati Therapeutics, Inc.",COM,60468T105,160955,1409784,SH,SOLE,1409784,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,MRTX
"Mirum Pharmaceuticals, Inc.",COM,604749101,11352,583333,SH,SOLE,583333,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,MIRM
"Molecular Templates, Inc.",COM,608550109,2182,158217,SH,SOLE,158217,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,MTEM
"MyoKardia, Inc.",COM,62857M105,305728,3164234,SH,SOLE,3164234,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,MYOK
"Neoleukin Therapeutics, Inc.",COM,64049K104,56402,3397740,SH,SOLE,3397740,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,NLTX
"Neurocrine Biosciences, Inc.",COM,64125C109,110652,906986,SH,SOLE,906986,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,NBIX
"NGM Biopharmaceuticals, Inc.",COM,62921N105,2456,124400,SH,SOLE,124400,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,NGM
"Novavax, Inc.",COM,670002401,20119,241376,SH,SOLE,241376,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,NVAX
Orchard Therapeutics plc,ADS,68570P101,2434,405702,SH,SOLE,405702,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,ORTX
Ovid Therapeutics Inc.,COM,690469101,3377,458253,SH,SOLE,458253,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,OVID
"Oyster Point Pharma, Inc.",COM,69242L106,2063,71428,SH,SOLE,71428,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,OYST
"Passage Bio, Inc.",COM,702712100,7516,275000,SH,SOLE,275000,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,PASG
Principia Biopharma Inc.,COM,74257L108,94520,1580873,SH,SOLE,1580873,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,
"Protagonist Therapeutics, Inc.",COM,74366E102,33756,1911446,SH,SOLE,1911446,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,PTGX
"Protara Therapeutics, Inc.",COM STK,74365U107,5854,199671,SH,SOLE,199671,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,TARA
"Reata Pharmaceuticals, Inc.",CL A,75615P103,8734,55983,SH,SOLE,55983,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,RETA
"Replimune Group, Inc.",COM,76029N106,128,5141,SH,SOLE,5141,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,REPL
"Rhythm Pharmaceuticals, Inc.",COM,76243J105,60211,2700055,SH,SOLE,2700055,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,RYTM
"Sangamo Therapeutics, Inc.",COM,800677106,8958,999823,SH,SOLE,999823,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,SGMO
"Seattle Genetics, Inc.",COM,812578102,8032021,47269424,SH,SOLE,47269424,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,
"Sunesis Pharmaceuticals, Inc.",COM,867328700,147,556665,SH,SOLE,556665,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,
"Syros Pharmaceuticals, Inc.",COM,87184Q107,7357,690167,SH,SOLE,690167,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,SYRS
"Tricida, Inc.",COM,89610F101,21643,787582,SH,SOLE,787582,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,TCDA
uniQure N.V.,SHS,N90064101,10404,230883,SH,SOLE,230883,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,QURE
Urovant Sciences Ltd.,SHS,G9381B108,9840,1000000,SH,SOLE,1000000,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,UROV
"Vaxart, Inc.",COM,92243A200,14506,1639121,SH,SOLE,1639121,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,VXRT
"Viking Therapeutics, Inc.",COM,92686J106,3064,425000,SH,SOLE,425000,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,VKTX
"Xencor, Inc.",COM,98401F105,13867,428120,SH,SOLE,428120,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,XNCR
Xenon Pharmaceuticals Inc.,COM,98420N105,10021,799102,SH,SOLE,799102,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,XENE
Zymeworks Inc.,COM,98985W102,61625,1708472,SH,SOLE,1708472,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,ZYME
BioMarin Pharmaceutical Inc.,NOTE 0.599% 8/1/2024,09061GAH4,18340,15000000,PRN,SOLE,15000000,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,
"Neurocrine Biosciences, Inc.",NOTE 2.25% 5/15/2024,64125CAD1,51144,30770000,PRN,SOLE,30770000,0,0,0001263508,06-30-2020,13F-HR,false,BAKER BROS. ADVISORS LP,08-14-2020,
