nameofissuer,titleofclass,cusip,value,sshprnamt,sshprnamttype,investmentdiscretion,sole,shared,none,cik,reportcalendarorquarter,submissiontype,isamendment,filer,signaturedate,ticker
CYTOMX THERAPEUTICS INC,COM,23284F105,8,1101,SH,SOLE,1101,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,CTMX
DENALI THERAPEUTICS INC,COM,24823R105,12224,698101,SH,SOLE,698101,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,DNLI
DICERNA PHARMACEUTICALS INC,COM,253031108,61472,3346301,SH,SOLE,3346301,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,DRNA
EXELIXIS INC,COM,30161Q104,108,6269,SH,SOLE,6269,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,EXEL
EXICURE INC,COM,30205M101,4205,2841301,SH,SOLE,2841301,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,
FATE THERAPEUTICS INC,COM,31189P102,52013,2341875,SH,SOLE,2341875,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,FATE
FIBROGEN INC,COM,31572Q808,30654,882138,SH,SOLE,882138,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,FGEN
FIVE PRIME THERAPEUTICS INC,COM,33830X104,581,256075,SH,SOLE,256075,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,FPRX
GENMAB A/S,SPONSORED ADS,372303206,13858,653981,SH,SOLE,653981,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,GMAB
INNATE PHARMA S A,SPONSORED ADS,45781K204,29831,4465668,SH,SOLE,4465668,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,IPHYF
IONIS PHARMACEUTICALS INC,COM,462222100,9863,208609,SH,SOLE,208609,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,IONS
IRONWOOD PHARMACEUTICALS INC,COM CL A,46333X108,44328,4393236,SH,SOLE,4393236,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,IRWD
KURA ONCOLOGY INC,COM,50127T109,34941,3511690,SH,SOLE,3511690,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,KURA
LIFESCI ACQUISITION CORP,UNIT 03/31/2025,53228P208,3000,300000,SH,SOLE,300000,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,
MEIRAGTX HOLDINGS PLC,COM,G59665102,1274,94819,SH,SOLE,94819,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,MGTX
MERUS N V,COM,N5749R100,20763,1715962,SH,SOLE,1715962,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,MRUS
MIRATI THERAPEUTICS INC,COM,60468T105,27508,357849,SH,SOLE,357849,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,MRTX
MORPHIC HLDG INC,COM,61775R105,41444,2823141,SH,SOLE,2823141,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,MORF
NEOLEUKIN THERAPEUTICS INC,COM,64049K104,42029,3693203,SH,SOLE,3693203,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,NLTX
PIERIS PHARMACEUTICALS INC,COM,720795103,602,264166,SH,SOLE,264166,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,PIRS
PREVAIL THERAPEUTICS INC,COM,74140Y101,27407,2248306,SH,SOLE,2248306,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,PRVL
PROTHENA CORP PLC,SHS,G72800108,100865,9426640,SH,SOLE,9426640,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,PRTA
PUMA BIOTECHNOLOGY INC,COM,74587V107,21405,2536156,SH,SOLE,2536156,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,PBYI
REGULUS THERAPEUTICS INC,COM NEW,75915K200,870,1886812,SH,SOLE,1886812,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,
SANGAMO THERAPEUTICS INC,COM,800677106,14702,2308079,SH,SOLE,2308079,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,SGMO
SAVARA INC,COM,805111101,3037,1432664,SH,SOLE,1432664,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,SVRA
SELECTA BIOSCIENCES INC,COM,816212104,11080,4597701,SH,SOLE,4597701,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,SELB
SURFACE ONCOLOGY INC,COM,86877M209,2383,1274463,SH,SOLE,1274463,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,SURF
TRILLIUM THERAPEUTICS INC,COM NEW,89620X506,1180,291997,SH,SOLE,291997,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,TRIL
ULTRAGENYX PHARMACEUTICAL IN,COM,90400D108,16493,371208,SH,SOLE,371208,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,RARE
VERASTEM INC,COM,92337C104,8595,3255813,SH,SOLE,3255813,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,VSTM
VIR BIOTECHNOLOGY INC,COM,92764N102,9267,270418,SH,SOLE,270418,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,VIR
XENCOR INC,COM,98401F105,74747,2501557,SH,SOLE,2501557,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,XNCR
XOMA CORP DEL,COM NEW,98419J206,1034,50809,SH,SOLE,50809,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,XOMA
ZIOPHARM ONCOLOGY INC,COM,98973P101,9188,3750000,SH,SOLE,3750000,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,ZIOP
ZYMEWORKS INC,COM,98985W102,1469,41407,SH,SOLE,41407,0,0,0001587114,03-31-2020,13F-HR,false,"EcoR1 Capital, LLC",05-12-2020,ZYME
