nameofissuer,titleofclass,cusip,value,sshprnamt,sshprnamttype,investmentdiscretion,sole,shared,none,cik,reportcalendarorquarter,submissiontype,isamendment,filer,signaturedate,ticker
SANGAMO THERAPEUTICS INC,COM,800677106,6379,675000,SH,SOLE,0,0,675000,0001599882,09-30-2020,13F-HR,false,Rhenman  Partners Asset Management AB,10-13-2020,SGMO
SEATTLE GENETICS INC,COM,812578102,13698,70000,SH,SOLE,0,0,70000,0001599882,09-30-2020,13F-HR,false,Rhenman  Partners Asset Management AB,10-13-2020,
SHOCKWAVE MEDICAL INC,COM,82489T104,4548,60000,SH,SOLE,0,0,60000,0001599882,09-30-2020,13F-HR,false,Rhenman  Partners Asset Management AB,10-13-2020,SWAV
SILK ROAD MEDICAL INC,COM,82710M100,9409,140000,SH,SOLE,0,0,140000,0001599882,09-30-2020,13F-HR,false,Rhenman  Partners Asset Management AB,10-13-2020,SILK
THERMO FISHER SCIENTIFIC INC,COM,883556102,13246,30000,SH,SOLE,0,0,30000,0001599882,09-30-2020,13F-HR,false,Rhenman  Partners Asset Management AB,10-13-2020,TMO
ULTRAGENYX PHARMACEUTICAL INC,COM,90400D108,5055,61500,SH,SOLE,0,0,61500,0001599882,09-30-2020,13F-HR,false,Rhenman  Partners Asset Management AB,10-13-2020,RARE
UNIQURE NV,SHS,N90064101,1490,40466,SH,SOLE,0,0,40466,0001599882,09-30-2020,13F-HR,false,Rhenman  Partners Asset Management AB,10-13-2020,QURE
UNITED HEALTH GROUP INC,COM,91324P102,34295,110000,SH,SOLE,0,0,110000,0001599882,09-30-2020,13F-HR,false,Rhenman  Partners Asset Management AB,10-13-2020,UNH
VERTEX PHARMACEUTICALS INC,COM,92532F100,29933,110000,SH,SOLE,0,0,110000,0001599882,09-30-2020,13F-HR,false,Rhenman  Partners Asset Management AB,10-13-2020,VRTX
VIEWRAY INC REG,COM,92672L107,2713,775000,SH,SOLE,0,0,775000,0001599882,09-30-2020,13F-HR,false,Rhenman  Partners Asset Management AB,10-13-2020,VRAY
XENCOR INC,COM,98401F105,10085,260000,SH,SOLE,0,0,260000,0001599882,09-30-2020,13F-HR,false,Rhenman  Partners Asset Management AB,10-13-2020,XNCR
ZIMMER BIOMET HOLDINGS INC,COM,98956P102,11163,82000,SH,SOLE,0,0,82000,0001599882,09-30-2020,13F-HR,false,Rhenman  Partners Asset Management AB,10-13-2020,ZBH
