nameofissuer,titleofclass,cusip,value,sshprnamt,sshprnamttype,investmentdiscretion,sole,shared,none,cik,reportcalendarorquarter,submissiontype,isamendment,filer,signaturedate,ticker
SI-BONE INC,Common Stocks,825704109,8111,678773,SH,SOLE,0,0,0,0001600004,03-31-2020,13F-HR,false,"First Light Asset Management, LLC",05-15-2020,
SIMULATIONS PLUS INC,Common Stocks,829214105,4306,123303,SH,SOLE,0,0,0,0001600004,03-31-2020,13F-HR,false,"First Light Asset Management, LLC",05-15-2020,
TABULA RASA HEALTHCARE INC,Common Stocks,873379101,6999,133858,SH,SOLE,0,0,0,0001600004,03-31-2020,13F-HR,false,"First Light Asset Management, LLC",05-15-2020,
TANDEM DIABETES CARE INC,Common Stocks,875372203,18416,286191,SH,SOLE,0,0,0,0001600004,03-31-2020,13F-HR,false,"First Light Asset Management, LLC",05-15-2020,TNDM
TEVA PHARMACEUTICAL IND,Common Stocks,881624209,16552,1843246,SH,SOLE,0,0,0,0001600004,03-31-2020,13F-HR,false,"First Light Asset Management, LLC",05-15-2020,TEVA
ULTRAGENYX PHARMACEUTICAL INC,Common Stocks,90400D108,15222,342603,SH,SOLE,0,0,0,0001600004,03-31-2020,13F-HR,false,"First Light Asset Management, LLC",05-15-2020,RARE
UNITED THERAPEUTICS CORP DEL,Common Stocks,91307C102,12186,128509,SH,SOLE,0,0,0,0001600004,03-31-2020,13F-HR,false,"First Light Asset Management, LLC",05-15-2020,UTHR
VAPOTHERM INC,Common Stocks,922107107,17514,930092,SH,SOLE,0,0,0,0001600004,03-31-2020,13F-HR,false,"First Light Asset Management, LLC",05-15-2020,VAPO
VERACYTE INC,Common Stocks,92337F107,5439,223722,SH,SOLE,0,0,0,0001600004,03-31-2020,13F-HR,false,"First Light Asset Management, LLC",05-15-2020,VCYT
VERTEX PHARMACEUTICALS INC,Common Stocks,92532F100,5432,22828,SH,SOLE,0,0,0,0001600004,03-31-2020,13F-HR,false,"First Light Asset Management, LLC",05-15-2020,VRTX
ZYMEWORKS INC,Common Stocks,98985W102,5140,144909,SH,SOLE,0,0,0,0001600004,03-31-2020,13F-HR,false,"First Light Asset Management, LLC",05-15-2020,ZYME
