nameofissuer,titleofclass,cusip,value,sshprnamt,sshprnamttype,investmentdiscretion,sole,shared,none,cik,reportcalendarorquarter,submissiontype,isamendment,filer,signaturedate,ticker
KADMON HLDGS INC,COM,48283N106,256,61188,SH,SOLE,61188,0,0,0001633055,03-31-2020,13F-HR,false,Endurant Capital Management LP,05-15-2020,KDMN
LABORATORY CORP AMER HLDGS,COM NEW,50540R409,3330,26344,SH,SOLE,26344,0,0,0001633055,03-31-2020,13F-HR,false,Endurant Capital Management LP,05-15-2020,LH
MACROGENICS INC,COM,556099109,510,87703,SH,SOLE,87703,0,0,0001633055,03-31-2020,13F-HR,false,Endurant Capital Management LP,05-15-2020,MGNX
MCKESSON CORP,COM,58155Q103,4923,36396,SH,SOLE,36396,0,0,0001633055,03-31-2020,13F-HR,false,Endurant Capital Management LP,05-15-2020,CAKFF
OVID THERAPEUTICS INC,COM,690469101,347,116297,SH,SOLE,116297,0,0,0001633055,03-31-2020,13F-HR,false,Endurant Capital Management LP,05-15-2020,OVID
OXFORD IMMUNOTEC GLOBAL PLC,ORD SHS,G6855A103,15704,1695888,SH,SOLE,1695888,0,0,0001633055,03-31-2020,13F-HR,false,Endurant Capital Management LP,05-15-2020,OXFD
PETMED EXPRESS INC,COM,716382106,287,9964,SH,SOLE,9964,0,0,0001633055,03-31-2020,13F-HR,false,Endurant Capital Management LP,05-15-2020,
PFIZER INC,COM,717081103,16651,510150,SH,SOLE,510150,0,0,0001633055,03-31-2020,13F-HR,false,Endurant Capital Management LP,05-15-2020,PFE
PRA HEALTH SCIENCES INC,COM,69354M108,3223,38817,SH,SOLE,38817,0,0,0001633055,03-31-2020,13F-HR,false,Endurant Capital Management LP,05-15-2020,
PRINCIPIA BIOPHARMA INC,COM,74257L108,530,8927,SH,SOLE,8927,0,0,0001633055,03-31-2020,13F-HR,false,Endurant Capital Management LP,05-15-2020,
PROTHENA CORP PLC,SHS,G72800108,2739,255949,SH,SOLE,255949,0,0,0001633055,03-31-2020,13F-HR,false,Endurant Capital Management LP,05-15-2020,PRTA
R1 RCM INC,COM,749397105,4407,484801,SH,SOLE,484801,0,0,0001633055,03-31-2020,13F-HR,false,Endurant Capital Management LP,05-15-2020,
SANOFI,SPONSORED ADR,80105N105,17923,409961,SH,SOLE,409961,0,0,0001633055,03-31-2020,13F-HR,false,Endurant Capital Management LP,05-15-2020,SNY
SELECTA BIOSCIENCES INC,COM,816212104,615,255308,SH,SOLE,255308,0,0,0001633055,03-31-2020,13F-HR,false,Endurant Capital Management LP,05-15-2020,SELB
SENSEONICS HLDGS INC,NOTE 5.250% 2/0,81727UAA3,1483,1500000,SH,SOLE,1500000,0,0,0001633055,03-31-2020,13F-HR,false,Endurant Capital Management LP,05-15-2020,
SI BONE INC,COM,825704109,15802,1322344,SH,SOLE,1322344,0,0,0001633055,03-31-2020,13F-HR,false,Endurant Capital Management LP,05-15-2020,
TAKEDA PHARMACEUTICAL CO LTD,SPONSORED ADS,874060205,2370,156120,SH,SOLE,156120,0,0,0001633055,03-31-2020,13F-HR,false,Endurant Capital Management LP,05-15-2020,TAK
TRILLIUM THERAPEUTICS INC,COM NEW,89620X506,1930,477704,SH,SOLE,477704,0,0,0001633055,03-31-2020,13F-HR,false,Endurant Capital Management LP,05-15-2020,TRIL
ZIMMER BIOMET HOLDINGS INC,COM,98956P102,9511,94096,SH,SOLE,94096,0,0,0001633055,03-31-2020,13F-HR,false,Endurant Capital Management LP,05-15-2020,ZBH
ZOETIS INC,CL A,98978V103,8853,75222,SH,SOLE,75222,0,0,0001633055,03-31-2020,13F-HR,false,Endurant Capital Management LP,05-15-2020,ZTS
ZOGENIX INC,COM NEW,98978L204,1454,58787,SH,SOLE,58787,0,0,0001633055,03-31-2020,13F-HR,false,Endurant Capital Management LP,05-15-2020,ZGNX
