nameofissuer,titleofclass,cusip,value,sshprnamt,sshprnamttype,investmentdiscretion,sole,shared,none,cik,reportcalendarorquarter,submissiontype,isamendment,filer,signaturedate,ticker
MACROGENICS INC,COM,556099109,128003,4584652,SH,SOLE,4584652,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,MGNX
MOMENTA PHARMACEUTICALS INC,COM,60877T100,84221,2531445,SH,SOLE,2531445,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,
NOVAVAX INC,COM NEW,670002401,396649,4758833,SH,SOLE,4758833,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,NVAX
OCULAR THERAPEUTIX INC,COM,67576A100,22718,2727272,SH,SOLE,2727272,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,OCUL
ORCHARD THERAPEUTICS PLC,ADS,68570P101,45688,10403187,SH,SOLE,10403187,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,ORTX
OVID THERAPEUTICS INC,COM,690469101,2100,285000,SH,SOLE,285000,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,OVID
PASSAGE BIO INC,COM,702712100,8817,322630,SH,SOLE,322630,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,PASG
VAXCYTE INC,COM,92243G108,173513,5489181,SH,SOLE,5489181,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,PCVX
PHATHOM PHARMACEUTICALS INC,COM,71722W107,125881,3825008,SH,SOLE,3825008,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,PHAT
PREVAIL THERAPEUTICS INC,COM,74140Y101,37171,2494691,SH,SOLE,2494691,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,PRVL
RELMADA THERAPEUTICS INC,COM,75955J402,38123,851907,SH,SOLE,851907,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,RLMD
REPARE THERAPEUTICS INC,COM,760273102,12687,409000,SH,SOLE,409000,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,RPTX
RETROPHIN INC,COM,761299106,94614,4635687,SH,SOLE,4635687,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,RTRX
RHYTHM PHARMACEUTICALS INC,COM,76243J105,116185,5210088,SH,SOLE,5210088,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,RYTM
SCPHARMACEUTICALS INC,COM,810648105,25900,3518998,SH,SOLE,3518998,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,SCPH
SELECTA BIOSCIENCES INC,COM,816212104,270,95000,SH,SOLE,95000,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,SELB
SOLID BIOSCIENCES INC,COM,83422E105,13394,4571164,SH,SOLE,4571164,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,SLDB
SYNDAX PHARMACEUTICALS INC,COM,87164F105,15162,1023067,SH,SOLE,1023067,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,SNDX
STOKE THERAPEUTICS INC,COM,86150R107,26689,1119963,SH,SOLE,1119963,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,STOK
SUTRO BIOPHARMA INC,COM,869367102,14896,1919644,SH,SOLE,1919644,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,STRO
SATSUMA PHARMACEUTICALS INC,COM,80405P107,134650,4681858,SH,SOLE,4681858,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,STSA
TG THERAPEUTICS INC,COM,88322Q108,249119,12788457,SH,SOLE,12788457,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,TGTX
TRILLIUM THERAPEUTICS INC,COM NEW,89620X506,49856,6162694,SH,SOLE,6162694,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,TRIL
VERASTEM INC,COM,92337C104,15702,9129251,SH,SOLE,9129251,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,VSTM
WAVE LIFE SCIENCES LTD,SHS,Y95308105,80940,7775207,SH,SOLE,7775207,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,WVE
X4 PHARMACEUTICALS INC,COM,98420X103,5214,559494,SH,SOLE,559494,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,XFOR
ZOGENIX INC,COM NEW,98978L204,99327,3677424,SH,SOLE,3677424,0,0,0001346824,06-30-2020,13F-HR,false,"RA CAPITAL MANAGEMENT, L.P.",08-14-2020,ZGNX
