nameofissuer,titleofclass,cusip,value,sshprnamt,sshprnamttype,investmentdiscretion,sole,shared,none,cik,reportcalendarorquarter,submissiontype,isamendment,filer,signaturedate,ticker
HEALTH CATALYST INC,Common Stocks,42225T107,7304,250401,SH,SOLE,250401,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,
HILL-ROM HOLDINGS INC,Common Stocks,431475102,233,2121,SH,SOLE,2121,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,
HUMANIGEN INC,Common Stocks,444863104,15407,4022988,SH,SOLE,4022988,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,
IMMUNOMEDICS INC,Common Stocks,452907108,59140,1668740,SH,SOLE,1668740,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,IMMU
INSMED INC,Common Stocks,457669307,28213,1024438,SH,SOLE,1024438,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,INSM
INTERSECT ENT INC,Common Stocks,46071F103,16078,1187450,SH,SOLE,1187450,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,XENT
INVESCO SMALLCAP HEALTH CARE ETF,ETF,46138E149,2093,17285,SH,SOLE,17285,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,
IONIS PHARMACEUTICALS INC,Common Stocks,462222100,7655,129832,SH,SOLE,129832,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,IONS
ISHARES NASDAQ BIOTECHNOLOGY ETF,ETF,464287556,2284,16713,SH,SOLE,16713,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,
ISHARES US MEDICAL DEVICES ETF,ETF,464288810,2007,7580,SH,SOLE,7580,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,
JOHNSON AND JOHNSON,Common Stocks,478160104,304,2161,SH,SOLE,2161,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,JNJ
KRYSTAL BIOTECH INC,Common Stocks,501147102,19226,464179,SH,SOLE,464179,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,KRYS
LHC GROUP INC,Common Stocks,50187A107,2522,14467,SH,SOLE,14467,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,LHCG
LIGAND PHARMACEUTICALS INC,Common Stocks,53220K504,5055,45192,SH,SOLE,45192,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,LGND
MERCK  CO INC,Common Stocks,58933Y105,328,4247,SH,SOLE,4247,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,MRK
MODEL N INC,Common Stocks,607525102,32615,938288,SH,SOLE,938288,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,
MYOKARDIA INC,Common Stocks,62857M105,6537,67653,SH,SOLE,67653,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,MYOK
NEOGENOMICS INC,Common Stocks,64049M209,18981,612682,SH,SOLE,612682,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,NEO
NOVARTIS AG-SPONSORED ADR,Common Stocks,66987V109,309,3535,SH,SOLE,3535,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,NVS
OPTIMIZERX CORP,Common Stocks,68401U204,7688,590000,SH,SOLE,590000,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,
ORTHOPEDIATRICS CORP,Common Stocks,68752L100,5285,120773,SH,SOLE,120773,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,KIDS
OXFORD IMMUNOTEC GLOBAL PLC,Common Stocks,G6855A103,60128,4625202,SH,SOLE,4625202,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,OXFD
PFENEX INC,Common Stocks,717071104,19612,2348799,SH,SOLE,2348799,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,
PFIZER INC,Common Stocks,717081103,277,8469,SH,SOLE,8469,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,PFE
QUIDEL CORP,Common Stocks,74838J101,8804,39348,SH,SOLE,39348,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,QDEL
REPRO-MED SYSTEMS INC,Common Stocks,759910102,67639,7532150,SH,SOLE,7532150,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,KRMD
SANOFI-SYNTHELABO,Common Stocks,80105N105,339,6650,SH,SOLE,6650,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,SNY
SEASPINE HOLDINGS CORP,Common Stocks,81255T108,53532,5112910,SH,SOLE,5112910,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,SPNE
SI-BONE INC,Common Stocks,825704109,10671,669460,SH,SOLE,669460,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,
SIMULATIONS PLUS INC,Common Stocks,829214105,7417,123984,SH,SOLE,123984,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,
TANDEM DIABETES CARE INC,Common Stocks,875372203,27732,280350,SH,SOLE,280350,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,TNDM
TEVA PHARMACEUTICAL IND,Common Stocks,881624209,25697,2084103,SH,SOLE,2084103,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,TEVA
TURNING POINT THERAPEUTICS,Common Stocks,90041T108,12455,192829,SH,SOLE,192829,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,TPTX
ULTRAGENYX PHARMACEUTICAL INC,Common Stocks,90400D108,18535,236958,SH,SOLE,236958,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,RARE
UNITED THERAPEUTICS CORP DEL,Common Stocks,91307C102,15505,128138,SH,SOLE,128138,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,UTHR
UNITEDHEALTH GROUP INC,Common Stocks,91324P102,204,692,SH,SOLE,692,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,UNH
VAPOTHERM INC,Common Stocks,922107107,7720,188349,SH,SOLE,188349,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,VAPO
Y-MABS THERAPEUTICS INC,Common Stocks,984241109,26249,607621,SH,SOLE,607621,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,YMAB
ZYMEWORKS INC,Common Stocks,98985W102,17194,476690,SH,SOLE,476690,0,0,0001600004,06-30-2020,13F-HR,false,"First Light Asset Management, LLC",08-14-2020,ZYME
