nameofissuer,titleofclass,cusip,value,sshprnamt,sshprnamttype,investmentdiscretion,sole,shared,none,cik,reportcalendarorquarter,submissiontype,isamendment,filer,signaturedate,ticker
MACROGENICS INC,COM,556099109,13988,501000,SH,SOLE,501000,0,0,0001595855,06-30-2020,13F-HR,false,Opaleye Management Inc.,08-14-2020,MGNX
MAGENTA THERAPEUTICS INC,COM,55910K108,385,51225,SH,SOLE,51225,0,0,0001595855,06-30-2020,13F-HR,false,Opaleye Management Inc.,08-14-2020,MGTA
MEI PHARMA INC,COM NEW,55279B202,6426,1556000,SH,SOLE,1556000,0,0,0001595855,06-30-2020,13F-HR,false,Opaleye Management Inc.,08-14-2020,MEIP
MOLECULAR TEMPLATES INC,COM,608550109,6826,495000,SH,SOLE,495000,0,0,0001595855,06-30-2020,13F-HR,false,Opaleye Management Inc.,08-14-2020,MTEM
MYOVANT SCIENCES LTD,COM,G637AM102,14073,682500,SH,SOLE,682500,0,0,0001595855,06-30-2020,13F-HR,false,Opaleye Management Inc.,08-14-2020,MYOV
NEOLEUKIN THERAPEUTICS INC,COM,64049K104,23240,1400000,SH,SOLE,1400000,0,0,0001595855,06-30-2020,13F-HR,false,Opaleye Management Inc.,08-14-2020,NLTX
OCULAR THERAPEUTIX INC,COM,67576A100,49848,5984200,SH,SOLE,5984200,0,0,0001595855,06-30-2020,13F-HR,false,Opaleye Management Inc.,08-14-2020,OCUL
ODONATE THERAPEUTICS INC,COM,676079106,10585,250000,SH,SOLE,250000,0,0,0001595855,06-30-2020,13F-HR,false,Opaleye Management Inc.,08-14-2020,ODT
PROTARA THERAPEUTICS INC,COM STK,74365U107,64752,2208472,SH,SOLE,2208472,0,0,0001595855,06-30-2020,13F-HR,false,Opaleye Management Inc.,08-14-2020,TARA
STEREOTAXIS INC,COM NEW,85916J409,15661,3511500,SH,SOLE,3511500,0,0,0001595855,06-30-2020,13F-HR,false,Opaleye Management Inc.,08-14-2020,STXS
TELA BIO INC,COM,872381108,3240,250000,SH,SOLE,250000,0,0,0001595855,06-30-2020,13F-HR,false,Opaleye Management Inc.,08-14-2020,TELA
TG THERAPEUTICS INC,COM,88322Q108,8895,456600,SH,SOLE,456600,0,0,0001595855,06-30-2020,13F-HR,false,Opaleye Management Inc.,08-14-2020,TGTX
TRICIDA INC,COM,89610F101,6548,238300,SH,SOLE,238300,0,0,0001595855,06-30-2020,13F-HR,false,Opaleye Management Inc.,08-14-2020,TCDA
VAXCYTE,SHS,N90064101,8547,270400,SH,SOLE,270400,0,0,0001595855,06-30-2020,13F-HR,false,Opaleye Management Inc.,08-14-2020,QURE
XOMA CORP DEL,COM NEW,98419J206,8208,415380,SH,SOLE,415380,0,0,0001595855,06-30-2020,13F-HR,false,Opaleye Management Inc.,08-14-2020,XOMA
