nameofissuer,titleofclass,cusip,value,sshprnamt,sshprnamttype,investmentdiscretion,sole,shared,none,cik,reportcalendarorquarter,submissiontype,isamendment,filer,signaturedate,ticker
PASSAGE BIO INC,COM,702712100,52701,1928315,SH,OTR,1928315,0,0,0001465837,06-30-2020,13F-HR,false,"BOXER CAPITAL, LLC",08-14-2020,PASG
PREVAIL THERAPEUTICS INC,COM,74140Y101,16734,1123105,SH,OTR,1123105,0,0,0001465837,06-30-2020,13F-HR,false,"BOXER CAPITAL, LLC",08-14-2020,PRVL
PRINCIPIA BIOPHARMA INC,COM,74257L108,36293,607000,SH,OTR,607000,0,0,0001465837,06-30-2020,13F-HR,false,"BOXER CAPITAL, LLC",08-14-2020,
RELMADA THERAPEUTICS INC,COM,75955J402,13425,300000,SH,OTR,300000,0,0,0001465837,06-30-2020,13F-HR,false,"BOXER CAPITAL, LLC",08-14-2020,RLMD
REVOLUTION MEDICINES INC,COM,76155X100,93424,2959264,SH,OTR,2959264,0,0,0001465837,06-30-2020,13F-HR,false,"BOXER CAPITAL, LLC",08-14-2020,RVMD
ROCKET PHARMACEUTICALS INC,COM,77313F106,30684,1466051,SH,OTR,1466051,0,0,0001465837,06-30-2020,13F-HR,false,"BOXER CAPITAL, LLC",08-14-2020,RCKT
SAGE THERAPEUTICS INC,COM,78667J108,45489,1094000,SH,OTR,1094000,0,0,0001465837,06-30-2020,13F-HR,false,"BOXER CAPITAL, LLC",08-14-2020,SAGE
SEATTLE GENETICS INC,COM,812578102,67968,400000,SH,OTR,400000,0,0,0001465837,06-30-2020,13F-HR,false,"BOXER CAPITAL, LLC",08-14-2020,
SELECTA BIOSCIENCES INC,COM,816212104,9327,3284072,SH,OTR,3284072,0,0,0001465837,06-30-2020,13F-HR,false,"BOXER CAPITAL, LLC",08-14-2020,SELB
SOLID BIOSCIENCES INC,COM,83422E105,4488,1531872,SH,OTR,1531872,0,0,0001465837,06-30-2020,13F-HR,false,"BOXER CAPITAL, LLC",08-14-2020,SLDB
SPRINGWORKS THERAPEUTICS INC,COM,85205L107,87188,2075905,SH,OTR,2075905,0,0,0001465837,06-30-2020,13F-HR,false,"BOXER CAPITAL, LLC",08-14-2020,SWTX
SYNDAX PHARMACEUTICALS INC,COM,87164F105,33905,2287782,SH,OTR,2287782,0,0,0001465837,06-30-2020,13F-HR,false,"BOXER CAPITAL, LLC",08-14-2020,SNDX
TRILLIUM THERAPEUTICS INC,COM NEW,89620X506,32967,4075000,SH,OTR,4075000,0,0,0001465837,06-30-2020,13F-HR,false,"BOXER CAPITAL, LLC",08-14-2020,TRIL
UNIQURE NV,SHS,N90064101,34489,765400,SH,OTR,765400,0,0,0001465837,06-30-2020,13F-HR,false,"BOXER CAPITAL, LLC",08-14-2020,QURE
XENON PHARMACEUTICALS INC,COM,98420N105,7524,600000,SH,OTR,600000,0,0,0001465837,06-30-2020,13F-HR,false,"BOXER CAPITAL, LLC",08-14-2020,XENE
ZOGENIX INC,COM NEW,98978L204,737,27300,SH,OTR,27300,0,0,0001465837,06-30-2020,13F-HR,false,"BOXER CAPITAL, LLC",08-14-2020,ZGNX
ZYMEWORKS INC,COM,98985W102,5952,165000,SH,OTR,165000,0,0,0001465837,06-30-2020,13F-HR,false,"BOXER CAPITAL, LLC",08-14-2020,ZYME
