nameofissuer,titleofclass,cusip,value,sshprnamt,sshprnamttype,investmentdiscretion,sole,shared,none,cik,reportcalendarorquarter,submissiontype,isamendment,filer,signaturedate,ticker
RIGEL PHARMACEUTICALS INC,COM NEW,766559603,10793,5897642,SH,SOLE,5897642,0,0,0001595725,06-30-2020,13F-HR,false,Rock Springs Capital Management LP,08-14-2020,RIGL
ROYALTY PHARMA PLC,SHS CL A,G7709Q104,24275,500000,SH,SOLE,500000,0,0,0001595725,06-30-2020,13F-HR,false,Rock Springs Capital Management LP,08-14-2020,RPRX
SAREPTA THERAPEUTICS INC,COM,803607100,55397,345500,SH,SOLE,345500,0,0,0001595725,06-30-2020,13F-HR,false,Rock Springs Capital Management LP,08-14-2020,SRPT
SEATTLE GENETICS INC,COM,812578102,42480,250000,SH,SOLE,250000,0,0,0001595725,06-30-2020,13F-HR,false,Rock Springs Capital Management LP,08-14-2020,
SHOCKWAVE MED INC,COM,82489T104,9356,197500,SH,SOLE,197500,0,0,0001595725,06-30-2020,13F-HR,false,Rock Springs Capital Management LP,08-14-2020,SWAV
SPERO THERAPEUTICS INC,COM,84833T103,8323,615177,SH,SOLE,615177,0,0,0001595725,06-30-2020,13F-HR,false,Rock Springs Capital Management LP,08-14-2020,SPRO
STAAR SURGICAL CO,COM PAR $0.01,852312305,8000,130000,SH,SOLE,130000,0,0,0001595725,06-30-2020,13F-HR,false,Rock Springs Capital Management LP,08-14-2020,STAA
TELEFLEX INCORPORATED,COM,879369106,47317,130000,SH,SOLE,130000,0,0,0001595725,06-30-2020,13F-HR,false,Rock Springs Capital Management LP,08-14-2020,TFX
TG THERAPEUTICS INC,COM,88322Q108,13303,682926,SH,SOLE,682926,0,0,0001595725,06-30-2020,13F-HR,false,Rock Springs Capital Management LP,08-14-2020,TGTX
THERAVANCE BIOPHARMA INC,NOTE 3.250%11/0,88339KAA0,1460,1500000,PRN,SOLE,1500000,0,0,0001595725,06-30-2020,13F-HR,false,Rock Springs Capital Management LP,08-14-2020,
THERAVANCE BIOPHARMA INC,COM,G8807B106,17384,828218,SH,SOLE,828218,0,0,0001595725,06-30-2020,13F-HR,false,Rock Springs Capital Management LP,08-14-2020,TBPH
TRANSLATE BIO INC,COM,89374L104,11850,661268,SH,SOLE,661268,0,0,0001595725,06-30-2020,13F-HR,false,Rock Springs Capital Management LP,08-14-2020,TBIO
TRILLIUM THERAPEUTICS INC,COM NEW,89620X506,6170,762618,SH,SOLE,762618,0,0,0001595725,06-30-2020,13F-HR,false,Rock Springs Capital Management LP,08-14-2020,TRIL
ULTRAGENYX PHARMACEUTICAL IN,COM,90400D108,50596,646841,SH,SOLE,646841,0,0,0001595725,06-30-2020,13F-HR,false,Rock Springs Capital Management LP,08-14-2020,RARE
UNIQURE NV,SHS,N90064101,18345,407133,SH,SOLE,407133,0,0,0001595725,06-30-2020,13F-HR,false,Rock Springs Capital Management LP,08-14-2020,QURE
UNITEDHEALTH GROUP INC,COM,91324P102,119455,405000,SH,SOLE,405000,0,0,0001595725,06-30-2020,13F-HR,false,Rock Springs Capital Management LP,08-14-2020,UNH
VERTEX PHARMACEUTICALS INC,COM,92532F100,36289,125000,SH,SOLE,125000,0,0,0001595725,06-30-2020,13F-HR,false,Rock Springs Capital Management LP,08-14-2020,VRTX
WEST PHARMACEUTICAL SVSC INC,COM,955306105,16129,71000,SH,SOLE,71000,0,0,0001595725,06-30-2020,13F-HR,false,Rock Springs Capital Management LP,08-14-2020,WST
XENON PHARMACEUTICALS INC,COM,98420N105,6467,515711,SH,SOLE,515711,0,0,0001595725,06-30-2020,13F-HR,false,Rock Springs Capital Management LP,08-14-2020,XENE
ZAI LAB LTD,ADR,98887Q104,66792,813246,SH,SOLE,813246,0,0,0001595725,06-30-2020,13F-HR,false,Rock Springs Capital Management LP,08-14-2020,ZLAB
ZOGENIX INC,COM NEW,98978L204,11236,415982,SH,SOLE,415982,0,0,0001595725,06-30-2020,13F-HR,false,Rock Springs Capital Management LP,08-14-2020,ZGNX
